codigo,ano,mes,ym,profundidade,nivel_piezo,rr,eto,caudal,rr_lag1,rr_lag2,eto_lag1,eto_lag2,caudal_lag1,caudal_lag2
391/33,2017,10,2017-10-01,10.33,14.67,30.4000003,3.299032258064516,59.18722222222223,0.0,9.400001,4.417666666666666,5.8509677419354835,74.6676923076923,76.82722222222222
391/33,2017,11,2017-11-01,10.5,14.5,63.6000013,1.6913333333333334,96.09733333333334,30.4000003,0.0,3.299032258064516,4.417666666666666,59.18722222222223,74.6676923076923
391/33,2017,12,2017-12-01,10.65,14.35,46.0,1.2196774193548388,101.53041666666668,63.6000013,30.4000003,1.6913333333333334,3.299032258064516,96.09733333333334,59.18722222222223
391/33,2018,1,2018-01-01,10.66,14.34,62.40000044,1.3561290322580646,71.2990909090909,46.0,63.6000013,1.2196774193548388,1.6913333333333334,101.53041666666668,96.09733333333334
391/33,2018,2,2018-02-01,10.5,14.5,45.0,1.8410714285714285,149.59214285714285,62.40000044,46.0,1.3561290322580646,1.2196774193548388,71.2990909090909,101.53041666666668
391/33,2018,3,2018-03-01,9.5,15.5,170.2000011,2.334838709677419,904.8687096774194,45.0,62.40000044,1.8410714285714285,1.3561290322580646,149.59214285714285,71.2990909090909
391/33,2018,4,2018-04-01,8.44,16.56,109.100001,3.5226666666666664,404.3716666666666,170.2000011,45.0,2.334838709677419,1.8410714285714285,904.8687096774194,149.59214285714285
391/33,2018,5,2018-05-01,8.16,16.84,23.9,4.6816129032258065,175.80612903225807,109.100001,170.2000011,3.5226666666666664,2.334838709677419,404.3716666666666,904.8687096774194
391/33,2018,6,2018-06-01,8.28,16.72,49.7000001,5.182666666666666,225.469,23.9,109.100001,4.6816129032258065,3.5226666666666664,175.80612903225807,404.3716666666666
391/33,2018,7,2018-07-01,8.62,16.38,0.0,5.184193548387097,251.73833333333332,49.7000001,23.9,5.182666666666666,4.6816129032258065,225.469,175.80612903225807
391/33,2018,8,2018-08-01,9.01,15.99,0.0,6.25516129032258,202.38838709677415,0.0,49.7000001,5.184193548387097,5.182666666666666,251.73833333333332,225.469
391/33,2018,9,2018-09-01,,,0.0,4.860666666666666,260.78866666666664,0.0,0.0,6.25516129032258,5.184193548387097,202.38838709677415,251.73833333333332
391/33,2018,10,2018-10-01,9.79,15.21,38.3000005,2.8703225806451615,97.59333333333332,0.0,0.0,4.860666666666666,6.25516129032258,260.78866666666664,202.38838709677415
391/33,2018,11,2018-11-01,,,148.8000014,1.4303333333333337,168.306,38.3000005,0.0,2.8703225806451615,4.860666666666666,97.59333333333332,260.78866666666664
391/33,2018,12,2018-12-01,10.05,14.95,36.3000001,1.2280645161290322,158.91,148.8000014,38.3000005,1.4303333333333337,2.8703225806451615,168.306,97.59333333333332
391/33,2019,1,2019-01-01,9.68,15.32,45.400001,1.3148387096774192,164.41649999999998,36.3000001,148.8000014,1.2280645161290322,1.4303333333333337,158.91,168.306
391/33,2019,2,2019-02-01,9.42,15.58,28.0,2.08,77.49035714285715,45.400001,36.3000001,1.3148387096774192,1.2280645161290322,164.41649999999998,158.91
391/33,2019,3,2019-03-01,9.45,15.55,39.1,3.105161290322581,57.17354838709678,28.0,45.400001,2.08,1.3148387096774192,77.49035714285715,164.41649999999998
391/33,2019,4,2019-04-01,9.47,15.53,77.9000003,3.619333333333333,70.127,39.1,28.0,3.105161290322581,2.08,57.17354838709678,77.49035714285715
391/33,2019,5,2019-05-01,9.36,15.64,10.8000001,5.297741935483871,52.55,77.9000003,39.1,3.619333333333333,3.105161290322581,70.127,57.17354838709678
391/33,2019,6,2019-06-01,9.39,15.61,10.200000200000002,5.4159999999999995,50.082,10.8000001,77.9000003,5.297741935483871,3.619333333333333,52.55,70.127
391/33,2019,7,2019-07-01,9.65,15.35,0.0,5.760967741935484,110.65166666666666,10.200000200000002,10.8000001,5.4159999999999995,5.297741935483871,50.082,52.55
391/33,2019,8,2019-08-01,,,6.500000099999999,5.474516129032258,76.51225806451613,0.0,10.200000200000002,5.760967741935484,5.4159999999999995,110.65166666666666,50.082
391/33,2019,9,2019-09-01,10.27,14.73,12.2000002,4.577,180.18866666666665,6.500000099999999,0.0,5.474516129032258,5.760967741935484,76.51225806451613,110.65166666666666
391/33,2019,10,2019-10-01,,,39.4000002,2.7038709677419357,62.87322580645161,12.2000002,6.500000099999999,4.577,5.474516129032258,180.18866666666665,76.51225806451613
391/33,2019,11,2019-11-01,,,99.5000005,1.2756666666666667,74.73866666666666,39.4000002,12.2000002,2.7038709677419357,4.577,62.87322580645161,180.18866666666665
391/33,2019,12,2019-12-01,,,104.0000002,1.1361290322580644,442.91161290322583,99.5000005,39.4000002,1.2756666666666667,2.7038709677419357,74.73866666666666,62.87322580645161
391/33,2020,1,2020-01-01,9.62,15.38,64.10000164,1.248709677419355,235.25387096774193,104.0000002,99.5000005,1.1361290322580644,1.2756666666666667,442.91161290322583,74.73866666666666
391/33,2020,2,2020-02-01,9.24,15.76,8.5000001,2.102758620689655,225.02310344827583,64.10000164,104.0000002,1.248709677419355,1.1361290322580644,235.25387096774193,442.91161290322583
391/33,2020,3,2020-03-01,,,25.1,2.7651612903225806,116.73833333333332,8.5000001,64.10000164,2.102758620689655,1.248709677419355,225.02310344827583,235.25387096774193
391/33,2020,4,2020-04-01,9.1,15.9,128.000002,3.388,224.67052631578943,25.1,8.5000001,2.7651612903225806,2.102758620689655,116.73833333333332,225.02310344827583
391/33,2020,5,2020-05-01,,,45.9,5.312258064516129,136.66066666666666,128.000002,25.1,3.388,2.7651612903225806,224.67052631578943,116.73833333333332
391/33,2020,6,2020-06-01,8.97,16.03,2.2,5.460333333333334,114.03333333333332,45.9,128.000002,5.312258064516129,3.388,136.66066666666666,224.67052631578943
391/33,2020,7,2020-07-01,,,2.6000001,7.094193548387096,164.57225806451612,2.2,45.9,5.460333333333334,5.312258064516129,114.03333333333332,136.66066666666666
391/33,2020,8,2020-08-01,9.55,15.45,2.7,5.466129032258064,175.41774193548386,2.6000001,2.2,7.094193548387096,5.460333333333334,164.57225806451612,114.03333333333332
391/33,2020,9,2020-09-01,9.86,15.14,37.2000004,4.575666666666667,132.13633333333334,2.7,2.6000001,5.466129032258064,7.094193548387096,175.41774193548386,164.57225806451612
391/33,2020,10,2020-10-01,10.12,14.88,84.5000003,2.5832258064516127,132.44774193548386,37.2000004,2.7,4.575666666666667,5.466129032258064,132.13633333333334,175.41774193548386
391/33,2020,11,2020-11-01,9.94,15.06,95.9000024,1.5443333333333331,345.59933333333333,84.5000003,37.2000004,2.5832258064516127,4.575666666666667,132.44774193548386,132.13633333333334
391/33,2020,12,2020-12-01,,,80.60000114,1.1861290322580649,362.1574193548387,95.9000024,84.5000003,1.5443333333333331,2.5832258064516127,345.59933333333333,132.44774193548386
391/33,2021,1,2021-01-01,8.96,16.04,97.8000028,1.2316129032258063,369.4458064516129,80.60000114,95.9000024,1.1861290322580649,1.5443333333333331,362.1574193548387,345.59933333333333
391/33,2021,2,2021-02-01,8.67,16.33,187.7000013,1.7067857142857144,488.05642857142857,97.8000028,80.60000114,1.2316129032258063,1.1861290322580649,369.4458064516129,362.1574193548387
391/33,2021,3,2021-03-01,7.55,17.45,11.700001,2.946774193548387,357.69947368421055,187.7000013,97.8000028,1.7067857142857144,1.2316129032258063,488.05642857142857,369.4458064516129
391/33,2021,4,2021-04-01,7.56,17.44,90.5000003,3.670666666666667,,11.700001,187.7000013,2.946774193548387,1.7067857142857144,357.69947368421055,488.05642857142857
391/33,2021,5,2021-05-01,7.84,17.16,34.1000001,4.8261290322580646,258.69916666666666,90.5000003,11.700001,3.670666666666667,2.946774193548387,,357.69947368421055
391/33,2021,6,2021-06-01,8.16,16.84,31.799999999999997,5.559,200.39633333333333,34.1000001,90.5000003,4.8261290322580646,3.670666666666667,258.69916666666666,
391/33,2021,7,2021-07-01,8.56,16.44,0.7,5.7625806451612895,266.79741935483867,31.799999999999997,34.1000001,5.559,4.8261290322580646,200.39633333333333,258.69916666666666
391/33,2021,8,2021-08-01,8.87,16.13,0.0,5.506129032258064,40.28064516129032,0.7,31.799999999999997,5.7625806451612895,5.559,266.79741935483867,200.39633333333333
391/33,2021,9,2021-09-01,9.27,15.73,47.7000012,3.9763333333333337,43.07533333333333,0.0,0.7,5.506129032258064,5.7625806451612895,40.28064516129032,266.79741935483867
391/33,2021,10,2021-10-01,9.54,15.46,58.300000999999995,2.7506451612903224,88.97193548387096,47.7000012,0.0,3.9763333333333337,5.506129032258064,43.07533333333333,40.28064516129032
391/33,2021,11,2021-11-01,,,9.8,1.7206666666666666,131.35666666666663,58.300000999999995,47.7000012,2.7506451612903224,3.9763333333333337,88.97193548387096,43.07533333333333
391/33,2021,12,2021-12-01,10.15,14.85,106.9000008,1.2229032258064516,135.8816129032258,9.8,58.300000999999995,1.7206666666666666,2.7506451612903224,131.35666666666663,88.97193548387096
391/33,2022,1,2022-01-01,10.12,14.88,6.8,1.4916129032258063,142.6558064516129,106.9000008,9.8,1.2229032258064516,1.7206666666666666,135.8816129032258,131.35666666666663
391/33,2022,2,2022-02-01,10.17,14.83,4.9,2.156428571428571,88.51714285714286,6.8,106.9000008,1.4916129032258063,1.2229032258064516,142.6558064516129,135.8816129032258
391/33,2022,3,2022-03-01,10.26,14.74,148.40000270000002,2.492903225806452,148.71032258064514,4.9,6.8,2.156428571428571,1.4916129032258063,88.51714285714286,142.6558064516129
391/33,2022,4,2022-04-01,10.14,14.86,64.7,3.5863333333333336,93.189,148.40000270000002,4.9,2.492903225806452,2.156428571428571,148.71032258064514,88.51714285714286
391/33,2022,5,2022-05-01,9.88,15.12,0.0,5.358387096774194,143.46548387096774,64.7,148.40000270000002,3.5863333333333336,2.492903225806452,93.189,148.71032258064514
391/33,2022,6,2022-06-01,9.87,15.13,15.5000002,5.6193333333333335,38.852333333333334,0.0,64.7,5.358387096774194,3.5863333333333336,143.46548387096774,93.189
391/33,2022,7,2022-07-01,10.0,15.0,0.0,6.926451612903226,37.18161290322581,15.5000002,0.0,5.6193333333333335,5.358387096774194,38.852333333333334,143.46548387096774
391/33,2022,8,2022-08-01,10.2,14.8,0.0,5.561290322580645,55.574516129032254,0.0,15.5000002,6.926451612903226,5.6193333333333335,37.18161290322581,38.852333333333334
391/33,2022,9,2022-09-01,,,79.9,3.7886666666666664,54.341,0.0,0.0,5.561290322580645,6.926451612903226,55.574516129032254,37.18161290322581
391/33,2022,10,2022-10-01,10.65,14.35,71.900002,2.574193548387097,20.07870967741936,79.9,0.0,3.7886666666666664,5.561290322580645,54.341,55.574516129032254
391/33,2022,11,2022-11-01,10.77,14.23,171.2000013,1.5716666666666663,50.050666666666665,71.900002,79.9,2.574193548387097,3.7886666666666664,20.07870967741936,54.341
391/33,2022,12,2022-12-01,,,214.8000037,1.1329032258064515,941.3629032258063,171.2000013,71.900002,1.5716666666666663,2.574193548387097,50.050666666666665,20.07870967741936
391/33,2023,1,2023-01-01,7.73,17.27,99.80000034,1.3338709677419356,682.9903225806452,214.8000037,171.2000013,1.1329032258064515,1.5716666666666663,941.3629032258063,50.050666666666665
391/33,2023,2,2023-02-01,7.45,17.55,0.0,1.9664285714285712,323.9925,99.80000034,214.8000037,1.3338709677419356,1.1329032258064515,682.9903225806452,941.3629032258063
391/33,2023,3,2023-03-01,,,26.3,2.9274193548387095,122.04290322580646,0.0,99.80000034,1.9664285714285712,1.3338709677419356,323.9925,682.9903225806452
391/33,2023,4,2023-04-01,7.975,17.025,16.6,4.480666666666666,78.86366666666666,26.3,0.0,2.9274193548387095,1.9664285714285712,122.04290322580646,323.9925
391/33,2023,5,2023-05-01,8.38,16.62,23.1000002,5.112258064516129,40.23774193548387,16.6,26.3,4.480666666666666,2.9274193548387095,78.86366666666666,122.04290322580646
391/33,2023,6,2023-06-01,8.73,16.27,41.8000013,5.806333333333333,140.178,23.1000002,16.6,5.112258064516129,4.480666666666666,40.23774193548387,78.86366666666666
391/33,2023,7,2023-07-01,8.83,16.17,0.0,6.161935483870968,76.09096774193549,41.8000013,23.1000002,5.806333333333333,5.112258064516129,140.178,40.23774193548387
391/33,2023,8,2023-08-01,9.1,15.9,0.0,5.7454838709677425,72.02387096774193,0.0,41.8000013,6.161935483870968,5.806333333333333,76.09096774193549,140.178
391/33,2023,9,2023-09-01,9.26,15.74,50.7,4.065,78.71900000000001,0.0,0.0,5.7454838709677425,6.161935483870968,72.02387096774193,76.09096774193549
391/33,2023,10,2023-10-01,9.64,15.36,229.100002,2.853225806451613,197.23193548387096,50.7,0.0,4.065,5.7454838709677425,78.71900000000001,72.02387096774193
391/33,2023,11,2023-11-01,9.725,15.275,129.2000004,1.476,362.382,229.100002,50.7,2.853225806451613,4.065,197.23193548387096,78.71900000000001
391/33,2023,12,2023-12-01,9.81,15.19,51.9000014,1.213548387096774,500.1416129032258,129.2000004,229.100002,1.476,2.853225806451613,362.382,197.23193548387096
391/33,2024,1,2024-01-01,9.21,15.79,109.2000003,1.4038709677419356,811.5654838709677,51.9000014,129.2000004,1.213548387096774,1.476,500.1416129032258,362.382
391/33,2024,2,2024-02-01,8.6,16.4,76.9000002,1.959310344827586,639.0437931034483,109.2000003,51.9000014,1.4038709677419356,1.213548387096774,811.5654838709677,500.1416129032258
391/33,2024,3,2024-03-01,8.25,16.75,137.20000234,2.631612903225806,796.5616129032258,76.9000002,109.2000003,1.959310344827586,1.4038709677419356,639.0437931034483,811.5654838709677
391/33,2024,4,2024-04-01,7.95,17.05,42.4000013,4.101,553.6610000000001,137.20000234,76.9000002,2.631612903225806,1.959310344827586,796.5616129032258,639.0437931034483
391/33,2024,5,2024-05-01,7.71,17.29,18.3,4.813548387096774,162.42032258064515,42.4000013,137.20000234,4.101,2.631612903225806,553.6610000000001,796.5616129032258
391/33,2024,6,2024-06-01,7.9,17.1,18.80000044,5.368333333333334,265.02933333333334,18.3,42.4000013,4.813548387096774,4.101,162.42032258064515,553.6610000000001
391/33,2024,7,2024-07-01,8.23,16.77,,,300.47967741935486,18.80000044,18.3,5.368333333333334,4.813548387096774,265.02933333333334,162.42032258064515
391/33,2024,8,2024-08-01,8.47,16.53,,,219.8158064516129,,18.80000044,,5.368333333333334,300.47967741935486,265.02933333333334
391/33,2024,9,2024-09-01,8.91,16.09,,,161.85466666666667,,,,,219.8158064516129,300.47967741935486
391/33,2024,10,2024-10-01,9.16,15.84,,,306.5641935483871,,,,,161.85466666666667,219.8158064516129
391/33,2024,11,2024-11-01,9.38,15.62,,,203.998,,,,,306.5641935483871,161.85466666666667
391/33,2024,12,2024-12-01,9.53,15.47,,,222.3890322580645,,,,,203.998,306.5641935483871
391/33,2025,1,2025-01-01,9.72,15.28,,,459.9729032258064,,,,,222.3890322580645,203.998
391/33,2025,2,2025-02-01,,,,,765.3314285714285,,,,,459.9729032258064,222.3890322580645
391/33,2025,3,2025-03-01,,,,,902.1607692307692,,,,,765.3314285714285,459.9729032258064
391/403,2000,1,2000-01-01,32.96,2.04,24.5,1.3770967741935485,185.3029032258065,,,,,,
391/403,2000,2,2000-02-01,32.72,2.28,1.4,2.0851724137931034,90.41,24.5,,1.3770967741935485,,185.3029032258065,
391/403,2000,3,2000-03-01,33.09,1.91,18.2,3.178064516129032,66.97967741935483,1.4,24.5,2.0851724137931034,1.3770967741935485,90.41,185.3029032258065
391/403,2000,4,2000-04-01,32.31,2.69,139.1000012,2.841333333333333,144.69500000000002,18.2,1.4,3.178064516129032,2.0851724137931034,66.97967741935483,90.41
391/403,2000,5,2000-05-01,32.18,2.82,77.0000016,4.588709677419355,356.5016129032258,139.1000012,18.2,2.841333333333333,3.178064516129032,144.69500000000002,66.97967741935483
391/403,2000,6,2000-06-01,35.45,-0.45,0.0,5.887333333333333,78.21866666666666,77.0000016,139.1000012,4.588709677419355,2.841333333333333,356.5016129032258,144.69500000000002
391/403,2000,7,2000-07-01,38.4,-3.4,7.4,6.043548387096774,82.85612903225807,0.0,77.0000016,5.887333333333333,4.588709677419355,78.21866666666666,356.5016129032258
391/403,2000,8,2000-08-01,40.43,-5.43,2.1000001,5.4716129032258065,132.34032258064516,7.4,0.0,6.043548387096774,5.887333333333333,82.85612903225807,78.21866666666666
391/403,2000,9,2000-09-01,39.65,-4.65,6.5000004,4.283,410.36,2.1000001,7.4,5.4716129032258065,6.043548387096774,132.34032258064516,82.85612903225807
391/403,2000,10,2000-10-01,36.85,-1.85,41.1000003,2.524193548387097,220.84451612903223,6.5000004,2.1000001,4.283,5.4716129032258065,410.36,132.34032258064516
391/403,2000,11,2000-11-01,35.8,-0.8,154.7000026,1.3723333333333334,167.375,41.1000003,6.5000004,2.524193548387097,4.283,220.84451612903223,410.36
391/403,2000,12,2000-12-01,34.15,0.85,242.4000025,1.036451612903226,1447.9051612903224,154.7000026,41.1000003,1.3723333333333334,2.524193548387097,167.375,220.84451612903223
391/403,2001,1,2001-01-01,33.25,1.75,149.1000011,1.1870967741935483,2913.79,242.4000025,154.7000026,1.036451612903226,1.3723333333333334,1447.9051612903224,167.375
391/403,2001,2,2001-02-01,32.92,2.08,64.1000022,1.8407142857142855,1804.553571428571,149.1000011,242.4000025,1.1870967741935483,1.036451612903226,2913.79,1447.9051612903224
391/403,2001,3,2001-03-01,,,125.8000018,2.333548387096774,1893.2290322580643,64.1000022,149.1000011,1.8407142857142855,1.1870967741935483,1804.553571428571,2913.79
391/403,2001,4,2001-04-01,,,15.6000001,3.7143333333333337,441.2176666666667,125.8000018,64.1000022,2.333548387096774,1.8407142857142855,1893.2290322580643,1804.553571428571
391/403,2001,5,2001-05-01,,,36.2000001,5.056129032258065,224.12451612903223,15.6000001,125.8000018,3.7143333333333337,2.333548387096774,441.2176666666667,1893.2290322580643
391/403,2001,6,2001-06-01,,,16.9,6.049,174.23966666666666,36.2000001,15.6000001,5.056129032258065,3.7143333333333337,224.12451612903223,441.2176666666667
391/403,2001,7,2001-07-01,,,2.3,5.336774193548387,99.31483870967745,16.9,36.2000001,6.049,5.056129032258065,174.23966666666666,224.12451612903223
391/403,2001,8,2001-08-01,,,0.0,5.296451612903225,193.82548387096776,2.3,16.9,5.336774193548387,6.049,99.31483870967745,174.23966666666666
391/403,2001,9,2001-09-01,,,27.5,4.182666666666667,154.03566666666666,0.0,2.3,5.296451612903225,5.336774193548387,193.82548387096776,99.31483870967745
391/403,2001,10,2001-10-01,,,116.0000025,2.306451612903226,,27.5,0.0,4.182666666666667,5.296451612903225,154.03566666666666,193.82548387096776
391/403,2001,11,2001-11-01,,,14.1,1.5483333333333331,130.31333333333333,116.0000025,27.5,2.306451612903226,4.182666666666667,,154.03566666666666
391/403,2001,12,2001-12-01,,,15.2000001,1.0767741935483872,150.8283870967742,14.1,116.0000025,1.5483333333333331,2.306451612903226,130.31333333333333,
391/403,2002,1,2002-01-01,,,87.800002,1.380967741935484,135.92838709677417,15.2000001,14.1,1.0767741935483872,1.5483333333333331,150.8283870967742,130.31333333333333
391/403,2002,2,2002-02-01,,,30.1000001,1.9964285714285712,76.5175,87.800002,15.2000001,1.380967741935484,1.0767741935483872,135.92838709677417,150.8283870967742
391/403,2002,3,2002-03-01,,,86.2000016,2.9535483870967743,245.33967741935484,30.1000001,87.800002,1.9964285714285712,1.380967741935484,76.5175,135.92838709677417
